"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
1,-0.0906360559260269,-0.0969852179117972,0.00955488034734181,0.0865805677303002,0.117028314265703,0.193328180442651,-0.0695459362592772,0.0348138804696213,-0.00476748002260324,0.133518988108311,0.129347292352403,-0.106272696693078,0.0377168564842124,-0.0548469571250513,0.110882488716924,-0.129679099843926,-0.0894610512022166,-0.0351466066328919,-0.0101384985113089,-0.0211806385268722,-0.0832468618617548,-0.0768798327074963,0.0140358886484764,-0.0471729089158009,0.0576519619049157,-0.0864917228192343,0.112390004996249,-0.147020518800887,-0.0427583488949811,0.00815686618576453,-0.0912796209670774,0.0380776123101808,-0.0130704475032541,-0.138760508293354,-0.0417325667955373,0.00415323775361337,0.00496878855907904,-0.0436314540640206,-0.0355982591725909,-0.0729243290115266,0.00762366366211774,0.0866630772022154,-0.0505099243272775,0.193725443910701,0.0813117801248397,-0.0255176122348571,-0.00784874219955444,-0.21794952194936,-0.0163267507457047,-0.142520216954401,-0.0349497424885126,-0.0656123501727644,-0.00760498963198748,0.0210796810069862,0.215289127099912,-0.080546057474707,0.104080632545052,-0.108973195981677,0.00862965048371584,0.000653422481122291,0.0669720948082113,-0.0307555044743073,-0.133718255441829,-0.00307127106596816,-0.114532756701136,-0.0181147448786596,0.0305431794469549,0.148549637675635,-0.00156816163592162,0.0629727731320099,0.0905894310410293,0.00937651224393725,0.0899914870248588,0.100148784519505,0.0406830459551416,0.0381591633847494,-0.00348586316727937,0.120482933087612,-0.238855982065545,0.0265048672195787,-0.161801804436355,0.0715692470164678,-0.0496604654796277,-0.0645481741157912,0.0576675662821372,-0.201028559266592,-0.0383913235327191,0.115918203514068,0.18835268100563,0.085037447759826,-0.128292518534439,0.135778007785468,0.00375766069460783,0.0589110867183086,0.167834156580441,-0.0341563686791369,-0.0559146542073793,0.145092430825339,0.0954038299134284
-0.0906360559260269,1,-0.0322353059335718,0.0915194794223738,0.0162193821496627,0.0592909848716371,-0.0190314484755318,0.141819311755743,-0.066346273390273,0.138781016957584,0.00695295366557118,-0.194867129237152,-0.0269403146553839,0.00382371956349177,-0.160105915392483,-0.148518466992057,0.015523582319486,-0.0112985295586236,0.0853001563488287,-0.0177044244063656,-0.0648404652406399,-0.0352144408362864,-0.167381773827493,-0.0404114126893487,0.240876740041053,-0.00380086209209335,0.00581037600340225,0.0120387853905617,0.00702030679989177,0.0777857464293033,0.122844404483616,-0.0379352816210313,0.0955909731700594,0.209370109170364,-0.0708385166608082,0.112010454223526,0.0214497257714964,0.145935497908015,-0.0337136367893636,-0.00760964324496966,0.0984045641579795,0.150155907928633,-0.0165604933043211,-0.0440254842251127,-0.0109660404151933,0.010082112631848,-0.11556014884504,-0.110785279851025,0.0509114251319392,-0.0159823060245811,0.16473395301224,0.108088722994252,-0.125890797051507,-0.126195636745548,0.280894282747858,-0.0774326775284997,-0.0800310840358352,-0.122570698971417,0.0918379968654874,0.19266681481326,-0.142485863801165,0.231145583731314,-0.16234155771716,-0.0261989187467406,0.0675543316925821,-0.132803503780027,-0.0139649004589495,-0.0287447551066766,0.0332872284038188,-0.247339792958548,-0.247022258474,-0.0194264308409075,-0.0604378573196075,0.0478242098384889,-0.00557437437061614,-0.0289731240623002,-0.101621668057959,0.172801679359282,-0.0265338921288856,0.0425510045227315,0.0511607270342016,0.0862419290681741,0.0655402766853755,-0.0171387901807347,-0.0604306966172951,-0.0274367477776959,0.139320324520852,0.257145567898397,-0.0818577621233221,0.0794618850642681,0.0167849641798538,-0.138654767434672,0.00791036923019857,0.0393691352745977,-0.0379652253391142,-0.197238229515661,-0.222236473427271,-0.0516688740825436,-0.095016767473577,-0.0314471966095314
-0.0969852179117972,-0.0322353059335718,1,-0.090273688024839,-0.0796871753063983,-0.0189264588365526,0.0669521134225315,-0.0813925523501356,-0.0142840313607394,0.0433601087631915,-0.0477852081772552,0.0692699973336572,0.0974604638073831,0.0432262803761551,0.127901601020227,0.00374434247987923,-0.257869293908301,0.0368760754480165,-0.01282421977728,-0.0456308724305643,0.102207519487571,0.109374614660536,0.0510805831425874,-0.026160312337254,0.00939171270729661,-0.0550010822259356,0.0889718345987397,-0.0197555183420781,0.0077777632018696,0.063656597891569,-0.148951057288589,-0.0612693776020508,-0.182157778274386,-0.0463900804034356,0.0556050287819712,0.127589765867771,-0.105076843780703,-0.0280303801980853,0.0377364817106246,-0.0779292993310137,0.0289476208923751,0.0274737563086574,-0.0166295254220419,0.0115021372946458,0.189274605214395,0.0546078329996866,-0.0865554753259794,-0.103950526115114,0.188437191065099,-0.0263331143708916,-0.220498239477498,-0.0219291269436052,-0.167990926793742,-0.0298628568715517,-0.0516597546139484,-0.0809952775820038,0.0383020715996057,0.0258098474314122,0.0175061953198831,-0.0787007514846523,0.165774231303486,0.0167074222709299,0.026893166500461,-0.0611604555010231,0.2241633955606,-0.0970351174010643,0.0184588582216835,-0.0377721992035306,0.0448509651336118,-0.02274564282123,0.0751545696542282,-0.0253973366119802,0.000361966809911885,-0.0740489959635912,0.0321167732229187,0.0915690166495938,-0.153680784178274,0.153327419670435,-0.0577911372309727,0.0203213998016438,-0.18617889640464,0.0256182428630198,0.0241933483755988,-0.0921850547534513,-0.114601626460132,0.175710821055925,0.0876370298843898,0.0341063924741827,0.0594042670729772,-0.0388341489989578,-0.0486694092923727,-0.134611151803834,-0.178278410789686,0.0717623206586568,0.0110245031172289,-0.0745905781329648,0.0623859705548987,0.0398931760316924,0.112624477503213,-0.158379929951136
0.00955488034734181,0.0915194794223738,-0.090273688024839,1,0.00665095211464675,-0.0819426436619027,0.0982977349316223,-0.0493929389501292,-0.0488149834267497,0.041361545102726,-0.0780717355410121,-0.140688261165575,0.0632042819767233,0.0272199063269528,0.065996354305662,0.0294388446102117,0.11743203582273,-0.121322999247754,-0.279120429308877,0.171026355625984,0.0330265179571064,-0.0109957598999512,0.00746441729166163,-0.0591270402767888,0.0616271081297529,0.0601420509321679,0.0828423739311517,0.00451264340983,0.00799272056799848,-0.122899455897675,-0.0212898668731893,-0.132150015209471,0.0927090904470498,-0.0739807779462003,-0.0299341283948318,0.117558239361164,-0.219925207627074,-0.0176020372686124,-0.014638305306826,0.0049214301145778,0.187634903314729,0.00488814790647307,-0.275847645245437,-0.0614708722728214,-0.0871030709396009,0.211940695057405,-0.120035273896753,0.124968568112397,-0.0204683303541048,0.0354807939290578,0.190771003886982,-0.117712535075639,-0.0363088424486803,0.0469901092476191,0.1035751434475,0.079050537346651,-0.151574249319853,0.030564684625867,-0.0249293286271561,0.0111031659961835,-0.0316143344428978,-0.0671303857250155,0.036851784150158,0.172293321601792,0.0204209338109567,-0.03290726520637,-0.0914687929642117,0.00954090291369221,0.0441007478869958,-0.165279161904324,0.18087693457334,-0.0493306441169484,-0.053666858708856,0.178393288816022,0.0634901484540421,0.00252322427989869,-0.0849207639719729,0.0445333443198832,-0.17549875078949,0.0050772278704413,0.0710139912671093,-0.0375344302004609,0.0550287063331684,-0.104288665482354,0.0636026771989635,0.105225276456083,-0.0161850791463255,-0.0692741363982741,-0.155825627271972,-0.0838626465054034,-0.219782882467775,-0.0863228512487996,0.11581506699371,0.0746653391126643,-0.0441584865508349,0.0217720499518829,-0.0839249410071537,-0.188553774234058,-0.0358054684863459,0.113622577183039
0.0865805677303002,0.0162193821496627,-0.0796871753063983,0.00665095211464675,1,0.0631225107719079,-0.0437453079132542,-0.0866610181026707,-0.00632886660814027,-0.0393269613597971,0.0569879200625873,0.0517146980141679,0.0885154513228942,-0.140634013119305,-0.0830670077859389,-0.0848819618895525,0.0551188882289156,-0.0127609243563203,0.0648073461376618,-0.0501643013105721,-0.0205324590333954,0.0934972737860348,-0.101470996115702,0.1393824057893,0.0979027097944659,-0.0230606779494471,-0.0878226706411917,-0.0818699057091263,0.0482803059553285,-0.0767991277265519,-0.108459215075772,0.0536666957019357,0.162572893336166,0.0105568990767088,0.0282279460279221,-0.0635395876266182,0.11417954901549,-0.127027687828881,0.0768815411286766,-0.0556355173027598,-0.0413866285409228,-0.0701839383032986,0.0688082576796633,0.00951355316460372,0.0128964587544242,0.0486884078297462,-0.0156320748390752,0.0822148178729285,0.0364142293913025,-0.0219574171822592,0.0986592946535698,0.103145232183946,-0.0668676165961361,-0.148197912664301,0.0484240585069694,-0.0215959487654221,0.0848994412916909,0.0915403122709409,-0.00788981202460191,-0.214469083492086,0.0344049037175406,0.0502449277351471,-0.121613823203453,0.112397425127243,0.0205078655409022,-0.197935641801743,-0.0175608416613174,0.0533199803395015,-0.103921186638586,-0.0420223906856364,-0.0179974556094308,-0.122643857438381,-0.20774332570787,-0.00253029261894752,0.134619479725965,-0.0287536263594948,0.0848224543423844,0.0149709569800931,0.0129070166423102,0.0602680066532932,0.101666514173111,-0.134883943237059,0.0298272839421901,-0.0727270205817021,0.117584188074154,-0.00955660741705755,0.0225560250194444,-0.0833006876742792,-0.211672054965694,0.0974317397646955,-0.163291351957073,0.0570908007083838,0.210299604122387,-0.161895099014798,-0.114106738347084,0.0996420280137106,0.0516832974821224,-0.055205063828793,-0.00808088871136179,0.0360116531735863
0.117028314265703,0.0592909848716371,-0.0189264588365526,-0.0819426436619027,0.0631225107719079,1,0.13153395910607,0.0104758351809785,-0.168431055002221,0.049825947293093,0.0256513810672567,0.0322403512374972,-0.193045638696489,-0.0102989484817012,-0.258247558968868,0.0133028930760963,-0.00406281142797263,0.185312007078795,-0.0706561457520635,-0.122744473482769,0.00666952089168915,-0.0577016813431997,0.0786052623489567,-0.00450237794870754,0.0503362919031951,0.0912871829803348,-0.0445499064346675,0.22344619390643,-0.130660432089494,0.107299259492657,0.000151578502582688,0.0944697275598369,0.121091719661166,0.0155761787284024,0.105586088790772,0.0175611559311882,0.145815796168182,-0.00705331750435669,0.0707193771535929,0.175187407915063,0.00341221269299869,0.00355301118194207,-0.017524289524765,0.137115961422134,-0.152413172904791,-0.00475413746932553,-0.0407020551143117,-0.21132263294775,0.0905271313580092,0.0674856627952631,-0.0142281098855607,0.107342468354532,-0.343415906126518,-0.0923748970106896,-0.164183681919832,-0.00868674076746617,-0.00436654439690899,0.0602846842216476,0.0738626340465152,-0.0304933577048644,-0.0379986488906542,0.196575023216637,-0.129177242006496,-0.108254882120624,-0.0778540541343248,0.0710066204433822,0.170676760410252,-0.271663030939792,0.0965744838175488,-0.0123723912148198,-0.0235981304501141,-0.245501674631937,0.120670354127558,-0.0286403604150956,0.138073574227784,-0.110283273667145,-0.110509542405577,-0.00859342367299328,-0.117639140885563,0.121296331347013,0.0645111588760988,-0.00683239882094493,0.0686436681886945,0.0280452854406412,-0.0352930816275158,0.112933308923317,0.0330605334136837,0.315726318199871,-0.0833240236454498,0.0124716235188345,0.17765850323764,-0.0259730430992446,0.0469521887313484,0.0974609894600609,-0.0218074816237438,-0.191955365097966,0.0201276696263051,0.071699015727329,0.0315882654382523,-0.0707241350179605
0.193328180442651,-0.0190314484755318,0.0669521134225315,0.0982977349316223,-0.0437453079132542,0.13153395910607,1,0.0204968248058867,0.0151753932924236,0.00873826317880637,0.107596263094643,0.0470185469098005,-0.0950771188953515,-0.0938854945543643,0.0895331738457674,-0.0955860098872289,-0.113352247783268,0.0777669587308265,-0.0225428473837363,0.00642564221253929,-0.0315632641666548,-0.0514202147056196,0.146799183546272,-0.096373520530415,-0.150787370772474,0.0366237563467066,0.037636528058447,0.0786855586379638,-0.0440150084924198,-0.0334890498292954,-0.1019115670404,0.157426775196686,0.104096803663166,-0.0834480210465411,-0.0881311828899435,0.170881566166966,0.00504564801931986,-0.0821364065728205,-0.109197583647506,0.144521421834918,-0.11697131016249,-0.0664108761418736,0.0189669963976629,0.0188217767647722,0.0489315215649339,0.124759560869252,-0.0998782805173297,-0.180432654568957,0.0925546770076296,-0.209544536779922,-0.127133213289288,-0.0429075930677936,-0.125100760865337,0.0592186825996114,-0.0679951839237806,-0.0394647905666596,0.000557208633843637,0.15894110434025,-0.0169806292658374,0.00536275119770506,-0.0240636684493512,-0.0138908563173597,0.0249815695227076,0.00422905883513737,-0.0927563687771047,-0.0908355671368925,-0.00363935121571427,-0.113123471094917,-0.0225128627120872,-0.011514489205207,0.160445152926523,0.0376522768977191,-0.0876626141358315,0.0565110089960056,0.0980255289872758,0.0806913012292765,0.0923571540359827,0.156697465612244,-0.18020951376665,0.0578237137787238,0.00785302336616471,0.0311309848844793,0.116488908336203,-0.0427876307167609,-0.0193460783224716,0.100412824849471,0.00898900254859575,-0.0262837706602252,0.120717399233701,-0.0800945854910239,0.141394777206264,-0.111271625138523,0.0568525880303402,0.0112055188040585,0.0773786202924693,0.270779163789445,0.0693811286850356,0.0247461031985038,0.0357707403889122,0.128884055327216
-0.0695459362592772,0.141819311755743,-0.0813925523501356,-0.0493929389501292,-0.0866610181026707,0.0104758351809785,0.0204968248058867,1,0.0428143584914326,0.112756877888012,0.137851315783663,-0.328595247490085,0.085916009775198,0.0409060529864568,-0.0591315418272742,0.0560570348982117,-0.14818055992957,0.089033668094709,0.0528250644754451,0.0848910341680474,-0.0405787244782167,0.0163568520871372,-0.0175764622882382,0.0610234370952709,-0.0149558837665443,0.0212469479143676,0.00771863894355982,-0.0408098931952143,0.0843381195820344,0.141934317105123,0.0970222315265022,-0.151279100910384,0.115269968605288,-0.0637262857631558,-0.0621978019386795,0.0650392495888168,0.0833270714353395,-0.122060565187282,-0.0516574686830926,0.101886315036787,0.0746871197347644,0.0487881143195199,0.0444271641279745,0.0353119650442264,-0.167483544438091,-0.134065321986283,0.0429245066696476,-0.14079876577591,-0.067205525385249,0.00119473307723496,0.0962035377925381,-0.0923596628135017,0.0694661972784943,0.0334599939163302,0.142172830175661,-0.184568929358728,0.0915268577110973,0.165789892198885,0.0866238627070267,0.00177057068240586,0.0135490473549475,-0.0652898775999339,-0.082583884001308,0.031712051591445,0.0151170087118242,0.0194956841339182,-0.129911309678419,0.0931837772632441,0.0781578128288199,-0.076844876447137,-0.0910026024859928,0.026870841985005,0.00904981527278143,-0.163348841812762,-0.0504491712127235,-0.112608146887646,0.0666509141460985,-0.164918992807362,0.0609360924219408,0.0355185451067579,-0.0552346843917516,-0.0555836245318299,-0.0185721397022158,0.0202905737178935,0.149516064996755,0.077573394004098,-0.00514281643013156,-0.0329077733885354,0.0192433171995912,0.185247794164817,0.0621437040619263,-0.0107504892594566,0.190883999196925,-0.163614774316221,-0.098526606693442,0.000773588673718453,-0.153277917310101,-0.169736731093368,0.204108029696225,0.100561700890777
0.0348138804696213,-0.066346273390273,-0.0142840313607394,-0.0488149834267497,-0.00632886660814027,-0.168431055002221,0.0151753932924236,0.0428143584914326,1,0.0261549319241082,-0.0456598075628256,-0.143776738114172,0.135448181783464,-0.00224340086524786,0.0729907111082936,-0.0300454797345023,-0.0622743650401369,0.0393241512069767,-0.0459640333968138,0.128705025003156,-0.0383270857810584,-0.0194968173674356,-0.00272445080802256,-0.0309181924503168,-0.100850116495444,-0.0640231083718901,0.0395818340715846,0.0712406328244539,0.113421432788991,-0.174786992517461,-0.0561009642703911,0.0407935142341989,0.0938219805047315,0.203358438293219,-0.0968272317807539,-0.0684591686823818,-0.0630379329188726,0.0430947685601691,0.164617053263406,-0.0775796209157672,0.105314212801513,-0.00290415508775479,0.0421960811062938,-0.0535502398023983,0.0384941632123769,-0.00878007478099951,0.0701720919688548,0.135931126350455,-0.0117058950498317,0.110110494754338,-0.0622192548723823,-0.0718683258417041,0.155267336587414,0.19010132109664,0.153003232608311,-0.0392958671913108,0.0966171530220087,0.0596114123659944,-0.053636610990201,0.0391683587555091,0.1593206127405,-0.0595646926171173,0.0373719361647769,0.160594314188403,-0.0316472803393095,0.191455598717536,0.0997503963541279,0.335024514242365,0.124390819118463,0.0339842037536222,-0.110610485561606,0.0215662764522149,-0.0522080602371209,0.185052779993741,0.00620035810480348,-0.165170460106357,0.122537231628857,-0.0283928338846889,0.0439328183386129,0.086283038003209,-0.13154662443131,0.0784994183616514,-0.10733723829373,-0.136564326151245,0.0307043515599781,0.0740269165747398,0.152359398355518,-0.0208077918425194,0.0493762536963802,0.00388491539618048,0.0434679133463114,-0.156291432754294,0.0742030462505755,-0.0334679153371777,0.0550965161743935,0.19121586022403,-0.020857864672921,-0.126500343046632,-0.0468825695782406,-0.0252231192426869
-0.00476748002260324,0.138781016957584,0.0433601087631915,0.041361545102726,-0.0393269613597971,0.049825947293093,0.00873826317880637,0.112756877888012,0.0261549319241082,1,-0.10242402458127,0.080826982629788,0.0728389150599897,0.0974340127459044,-0.20368910717352,0.00423572048238086,0.276927895349985,0.119158400319929,-0.0666910721137674,0.078478556660206,-0.0474524636357447,-0.210628815267603,-0.00955116567652964,0.0264792405533012,0.0162801061832304,-0.0317736903927414,-0.0354783527044734,-0.0373261424923882,-0.223799523229075,0.23074672192692,0.0347389413503608,-0.0266397883444713,0.0340317137597609,0.0181017516210817,-0.211594472930326,0.0385308341108227,-0.21454177785444,-0.0215646005773756,0.0368737596474721,-0.0400970917969364,0.00352226587828369,0.0733263494092972,0.0551640181178952,-0.0357929009919401,-0.0196930359535654,0.0518743034066736,-0.0401053693331413,-0.016765717306401,0.169958973515145,0.0396834045544637,0.0864851531259326,0.0781155820967852,0.0387238855147436,-0.240065236809486,0.0855800496401569,0.122721407437836,-0.154086275799653,0.0119136542574901,-0.0837181238185811,0.00549814634899544,-0.0880675086138057,0.14862716893286,-0.086515703885646,-0.0464585934962523,0.0961201403169174,-0.0802082729666021,0.0914884877554668,0.0870315905627023,0.0753180057053034,0.131828968207014,0.00702859252078351,-0.0417374966922887,0.0904159681616294,0.0101019629578477,0.012403225096526,-0.0659381690588651,-0.00168898211146142,0.0500161314710258,-0.176103283691112,-0.0793584270408519,0.0766072616079218,0.035097344230493,-0.0933855735544107,-0.0674327343393776,-0.00797868147951198,-0.0663596436195888,0.166838494166115,-0.0282850519515147,-0.00630508664197722,0.0407919687612538,0.0969844714229154,-0.0215644616752743,0.115084316984584,-0.0602493227134696,-0.105596148920544,-0.118743025239711,-0.012349150566855,0.124627965515088,-0.0566197609289882,0.158691565107996
